#DEPT	六五最大主应力	六五最小主应力
1223.3000000	23.8779213	20.17587079
1223.4000000	23.88670027	20.18882122
1223.5000000	23.8920472	20.19605643
1223.6000000	23.89461577	20.19866495
1223.7000000	23.89247532	20.19343174
1223.8000000	23.88479177	20.17896786
1223.9000000	23.87426194	20.15976417
1224.0000000	23.86002552	20.13438806
1224.1000000	23.8446654	20.10714068
1224.2000000	23.82920988	20.07973441
1224.3000000	23.81514176	20.05463851
1224.4000000	23.8036941	20.03390634
1224.5000000	23.79412004	20.01629419
1224.6000000	23.78808102	20.00456881
1224.7000000	23.78391554	19.99596336
1224.8000000	23.78094281	19.98934415
1224.9000000	23.77893322	19.98432882
1225.0000000	23.77679241	19.97909497
1225.1000000	23.77454019	19.97367558
1225.2000000	23.77206699	19.96788821
1225.3000000	23.77014584	19.96302014
1225.4000000	23.76874049	19.95901102
1225.5000000	23.77002755	19.95948548
1225.6000000	23.7731691	19.96304816
1225.7000000	23.77821577	19.96978336
1225.8000000	23.78653191	19.98196312
1225.9000000	23.795722	19.99559822
1226.0000000	23.80587155	20.01083108
1226.1000000	23.81582243	20.02573309
1226.2000000	23.82505905	20.03944567
1226.3000000	23.83325199	20.05142023
1226.4000000	23.83921475	20.05968097
1226.5000000	23.84381953	20.06568029
1226.6000000	23.84650342	20.06848084
1226.7000000	23.8467169	20.06716752
1226.8000000	23.84572492	20.06384677
1226.9000000	23.84314294	20.05787826
1227.0000000	23.84008567	20.05111826
1227.1000000	23.83730263	20.04481493
1227.2000000	23.83573884	20.04054197
1227.3000000	23.83666695	20.04041867
1227.4000000	23.83929431	20.04312508
1227.5000000	23.84490875	20.05080578
1227.6000000	23.85226954	20.06139459
1227.7000000	23.86051176	20.07345124
1227.8000000	23.86914038	20.08615132
1227.9000000	23.87667092	20.09702281
1228.0000000	23.88321446	20.10625069
1228.1000000	23.88686153	20.11065519
1228.2000000	23.88835282	20.11146975
1228.3000000	23.88813444	20.10943724
1228.4000000	23.88510576	20.10272486
1228.5000000	23.8812615	20.09465431
1228.6000000	23.87671249	20.08541016
1228.7000000	23.87245604	20.0766532
1228.8000000	23.86912275	20.06943354
1228.9000000	23.86675936	20.06382903
1229.0000000	23.86740848	20.06324113
1229.1000000	23.86993818	20.06578491
1229.2000000	23.87471541	20.07207141
1229.3000000	23.88353916	20.08509646
1229.4000000	23.89423822	20.10124439
1229.5000000	23.90725976	20.12125985
1229.6000000	23.92214168	20.14437334
1229.7000000	23.93707961	20.16758007
1229.8000000	23.95164337	20.19016371
1229.9000000	23.96351638	20.20826655
1230.0000000	23.97341716	20.22308509
1230.1000000	23.98006853	20.23249254
1230.2000000	23.98370514	20.23687961
1230.3000000	23.986116	20.23922547
1230.4000000	23.98749794	20.23985793
1230.5000000	23.9901099	20.24253869
1230.6000000	23.9939143	20.24720517
1230.7000000	24.00058358	20.25664243
1230.8000000	24.00953016	20.26987199
1230.9000000	24.01977054	20.28525604
1231.0000000	24.0312285	20.3026677
1231.1000000	24.04200127	20.31893832
1231.2000000	24.05202615	20.33396353
1231.3000000	24.05918744	20.34422011
1231.4000000	24.06379599	20.35022571
1231.5000000	24.06631035	20.35274393
1231.6000000	24.06450435	20.34806764
1231.7000000	24.06052526	20.33977258
1231.8000000	24.05460417	20.32824359
1231.9000000	24.0458139	20.31193666
1232.0000000	24.03635187	20.29451108
1232.1000000	24.02617041	20.27588744
1232.2000000	24.01606515	20.25739068
1232.3000000	24.00646976	20.23974299
1232.4000000	23.99754565	20.22321315
1232.5000000	23.99047258	20.20976579
1232.6000000	23.98452371	20.19819048
1232.7000000	23.98008487	20.18912979
1232.8000000	23.97799782	20.18398544
1232.9000000	23.97718563	20.18096409
1233.0000000	23.97813462	20.18087554
1233.1000000	23.98084076	20.18371313
1233.2000000	23.98431323	20.18782686
1233.3000000	23.98868067	20.19343095
1233.4000000	23.99342468	20.19966213
1233.5000000	23.99828479	20.20608664
1233.6000000	24.00316493	20.21254453
1233.7000000	24.00795108	20.21884587
1233.8000000	24.01269482	20.2250766
1233.9000000	24.01739626	20.2312369
1234.0000000	24.02199564	20.23722722
1234.1000000	24.02648845	20.24304009
1234.2000000	24.0306464	20.24829532
1234.3000000	24.03449474	20.25303497
1234.4000000	24.03811576	20.25739606
1234.5000000	24.04134583	20.26110613
1234.6000000	24.04443827	20.26458701
1234.7000000	24.04742194	20.26788675
1234.8000000	24.05033006	20.27106068
1234.9000000	24.05309624	20.27399826
1235.0000000	24.05572954	20.27671454
1235.1000000	24.05738567	20.27780357
1235.2000000	24.05807747	20.27728674
1235.3000000	24.05772753	20.27503514
1235.4000000	24.05466569	20.26826751
1235.5000000	24.05024033	20.25922925
1235.6000000	24.04418173	20.24747121
1235.7000000	24.03667889	20.23330812
1235.8000000	24.02929804	20.21934817
1235.9000000	24.02236791	20.20613878
1236.0000000	24.01821683	20.19755725
1236.1000000	24.01616197	20.19246647
1236.2000000	24.01735561	20.19278534
1236.3000000	24.02244856	20.19959759
1236.4000000	24.02918511	20.20914689
1236.5000000	24.03775835	20.22175476
1236.6000000	24.04563843	20.23320835
1236.7000000	24.05226242	20.2425702
1236.8000000	24.05561712	20.2464878
1236.9000000	24.05454424	20.2430323
1237.0000000	24.0506712	20.23491377
1237.1000000	24.04240595	20.21948104
1237.2000000	24.03260995	20.20149917
1237.3000000	24.02228498	20.18263642
1237.4000000	24.01347637	20.16629882
1237.5000000	24.00768548	20.15498653
1237.6000000	24.00430524	20.14768861
1237.7000000	24.00615718	20.1491037
1237.8000000	24.01050762	20.15467949
1237.9000000	24.01681391	20.16351231
1238.0000000	24.02505542	20.17556779
1238.1000000	24.03357493	20.1880862
1238.2000000	24.04234515	20.20102212
1238.3000000	24.05156294	20.21470336
1238.4000000	24.06132951	20.22929846
1238.5000000	24.07169459	20.24489025
1238.6000000	24.08349403	20.26287061
1238.7000000	24.0955324	20.28124885
1238.8000000	24.10780487	20.30001693
1238.9000000	24.11844111	20.31606024
1239.0000000	24.12742729	20.32935577
1239.1000000	24.13402701	20.33867719
1239.2000000	24.13679713	20.3416213
1239.3000000	24.13785588	20.34171554
1239.4000000	24.13676795	20.33823498
1239.5000000	24.13515731	20.33388395
1239.6000000	24.13391262	20.33014233
1239.7000000	24.13390204	20.32845583
1239.8000000	24.1357947	20.32993875
1239.9000000	24.13863248	20.33299553
1240.0000000	24.14259412	20.33792385
1240.1000000	24.14623695	20.34232126
1240.2000000	24.14940294	20.34592461
1240.3000000	24.15107261	20.34703618
1240.4000000	24.15161845	20.34627627
1240.5000000	24.15157867	20.34454114
1240.6000000	24.15143801	20.34263803
1240.7000000	24.1522805	20.34237212
1240.8000000	24.1539348	20.3434581
1240.9000000	24.15752542	20.34776856
1241.0000000	24.16170501	20.35305982
1241.1000000	24.16629105	20.35902793
1241.2000000	24.17001577	20.3635617
1241.3000000	24.17259178	20.36618257
1241.4000000	24.17411116	20.36704386
1241.5000000	24.17359374	20.36451334
1241.6000000	24.17264957	20.36127216
1241.7000000	24.17123186	20.35724241
1241.8000000	24.16976634	20.35313304
1241.9000000	24.16814914	20.34877108
1242.0000000	24.16633001	20.34407285
1242.1000000	24.1631706	20.33714269
1242.2000000	24.15899173	20.32851485
1242.3000000	24.15336749	20.31748008
1242.4000000	24.14638776	20.30418804
1242.5000000	24.13939435	20.29087321
1242.6000000	24.13287393	20.27834603
1242.7000000	24.12905375	20.27031548
1242.8000000	24.12726553	20.26566872
1242.9000000	24.12900895	20.26690308
1243.0000000	24.13415942	20.27381112
1243.1000000	24.14091957	20.28339973
1243.2000000	24.14939125	20.2958385
1243.3000000	24.15737484	20.30746446
1243.4000000	24.1646447	20.31790186
1243.5000000	24.16965984	20.32458454
1243.6000000	24.17252068	20.32767971
1243.7000000	24.17400718	20.32848625
1243.8000000	24.17378007	20.32643915
1243.9000000	24.17393263	20.3250243
1244.0000000	24.17461663	20.32449445
1244.1000000	24.17825222	20.3288798
1244.2000000	24.18439861	20.33744632
1244.3000000	24.19261885	20.34946635
1244.4000000	24.20435074	20.36733425
1244.5000000	24.21678048	20.38636424
1244.6000000	24.22984866	20.4064574
1244.7000000	24.24174043	20.42459152
1244.8000000	24.25239409	20.44066384
1244.9000000	24.26166954	20.45444106
1245.0000000	24.26841141	20.46399921
1245.1000000	24.27394832	20.47155076
1245.2000000	24.2780399	20.47669545
1245.3000000	24.27960266	20.47762897
1245.4000000	24.27952178	20.4758254
1245.5000000	24.27716359	20.47022949
1245.6000000	24.27131228	20.45881658
1245.7000000	24.26381306	20.44465946
1245.8000000	24.25419011	20.42696575
1245.9000000	24.24420634	20.40867117
1246.0000000	24.23491106	20.39152308
1246.1000000	24.2277139	20.37786894
1246.2000000	24.22455353	20.37093717
1246.3000000	24.22404841	20.3684271
1246.4000000	24.22801595	20.37336523
1246.5000000	24.23489639	20.38315413
1246.6000000	24.24324955	20.39539551
1246.7000000	24.25278145	20.40959982
1246.8000000	24.26168367	20.42275555
1246.9000000	24.2699451	20.43484417
1247.0000000	24.27621576	20.44361762
1247.1000000	24.28099714	20.44991101
1247.2000000	24.28470453	20.45441512
1247.3000000	24.28696869	20.4565115
1247.4000000	24.28900397	20.45821952
1247.5000000	24.29082769	20.45956795
1247.6000000	24.2930922	20.46164575
1247.7000000	24.29576541	20.46440302
1247.8000000	24.29882428	20.46780472
1247.9000000	24.30228719	20.47188236
1248.0000000	24.30538942	20.47536127
1248.1000000	24.30810419	20.47819398
1248.2000000	24.30883009	20.4777119
1248.3000000	24.3082466	20.47504717
1248.4000000	24.30594638	20.46952502
1248.5000000	24.3014732	20.46038947
1248.6000000	24.29638407	20.4502351
1248.7000000	24.29078345	20.43923496
1248.8000000	24.28614548	20.42984133
1248.9000000	24.28252207	20.42213823
1249.0000000	24.28061667	20.41729553
1249.1000000	24.2808858	20.41607305
1249.2000000	24.2821909	20.41657511
1249.3000000	24.28479027	20.41923239
1249.4000000	24.28774947	20.42248906
1249.5000000	24.2908518	20.42598409
1249.6000000	24.29399511	20.4295473
1249.7000000	24.29780973	20.43422825
1249.8000000	24.30232727	20.44007955
1249.9000000	24.30878321	20.44915875
1250.0000000	24.3170255	20.46121288
1250.1000000	24.32633484	20.47504413
1250.2000000	24.33649088	20.49028502
1250.3000000	24.3451819	20.50308427
1250.4000000	24.35249679	20.51358771
1250.5000000	24.35480391	20.51574626
1250.6000000	24.35381453	20.51240965
1250.7000000	24.3500798	20.50449656
1250.8000000	24.3433522	20.49159503
1250.9000000	24.3374414	20.48004826
1251.0000000	24.33235264	20.46986319
1251.1000000	24.33255333	20.46847887
1251.2000000	24.33556709	20.47177306
1251.3000000	24.34171829	20.48028939
1251.4000000	24.35092662	20.49389701
1251.5000000	24.35993932	20.5071812
1251.6000000	24.36840102	20.51955217
1251.7000000	24.37302727	20.52554308
1251.8000000	24.37512773	20.52733749
1251.9000000	24.37372463	20.52330819
1252.0000000	24.36851169	20.51294327
1252.1000000	24.36186379	20.50019386
1252.2000000	24.35363573	20.48481382
1252.3000000	24.34543455	20.46947611
1252.4000000	24.33777996	20.45504531
1252.5000000	24.33160287	20.44307203
1252.6000000	24.3281597	20.43564913
1252.7000000	24.32669122	20.43151189
1252.8000000	24.32884583	20.433404
1252.9000000	24.33413767	20.44051503
1253.0000000	24.34131104	20.45075443
1253.1000000	24.35111787	20.46537712
1253.2000000	24.36185978	20.48155894
1253.3000000	24.37307699	20.49853707
1253.4000000	24.38418557	20.51533937
1253.5000000	24.39439304	20.53064379
1253.6000000	24.40385969	20.54471353
1253.7000000	24.41108716	20.55505064
1253.8000000	24.41678186	20.56283055
1253.9000000	24.42111196	20.56833508
1254.0000000	24.42297534	20.56973188
1254.1000000	24.42387368	20.5695247
1254.2000000	24.42383699	20.56776596
1254.3000000	24.42286474	20.56445538
1254.4000000	24.42184993	20.5610793
1254.5000000	24.42085103	20.55773296
1254.6000000	24.42070594	20.55580926
1254.7000000	24.42137316	20.55523717
1254.8000000	24.4230924	20.55641501
1254.9000000	24.42687692	20.56103002
1255.0000000	24.43169326	20.56736082
1255.1000000	24.43786459	20.57594471
1255.2000000	24.44464871	20.58554509
1255.3000000	24.451109	20.59460293
1255.4000000	24.45660642	20.60205608
1255.5000000	24.4594905	20.6051588
1255.6000000	24.46056821	20.60525629
1255.7000000	24.45858349	20.60025726
1255.8000000	24.45403138	20.59098593
1255.9000000	24.44823329	20.57964287
1256.0000000	24.44125237	20.56633349
1256.1000000	24.43484587	20.55398364
1256.2000000	24.42917703	20.54286349
1256.3000000	24.425813	20.53557995
1256.4000000	24.42486904	20.53232116
1256.5000000	24.4257323	20.53206335
1256.6000000	24.42977621	20.53709225
1256.7000000	24.43571536	20.5452683
1256.8000000	24.44303856	20.55574375
1256.9000000	24.45282944	20.57032774
1257.0000000	24.46360925	20.58656244
1257.1000000	24.47523198	20.60420818
1257.2000000	24.48759219	20.62309008
1257.3000000	24.49952449	20.64126602
1257.4000000	24.51106321	20.65878994
1257.5000000	24.51996551	20.67192434
1257.6000000	24.52693955	20.68184709
1257.7000000	24.5316443	20.68799014
1257.8000000	24.53207205	20.68701072
1257.9000000	24.53052104	20.68273653
1258.0000000	24.52652352	20.67438965
1258.1000000	24.52003788	20.6619021
1258.2000000	24.51273413	20.64805568
1258.3000000	24.50462054	20.63286356
1258.4000000	24.49654947	20.61774273
1258.5000000	24.48875725	20.60308393
1258.6000000	24.48152842	20.58935875
1258.7000000	24.47527548	20.57725306
1258.8000000	24.4697545	20.56636072
1258.9000000	24.46557675	20.55770018
1259.0000000	24.46331125	20.55221998
1259.1000000	24.462362	20.54892889
1259.2000000	24.46379746	20.54960824
1259.3000000	24.46700026	20.5532332
1259.4000000	24.47117398	20.5584804
1259.5000000	24.47642008	20.56552065
1259.6000000	24.48147013	20.57224146
1259.7000000	24.48632539	20.57864265
1259.8000000	24.49006703	20.58319118
1259.9000000	24.49313928	20.58662449
1260.0000000	24.49570444	20.58921198
1260.1000000	24.49800136	20.59135187
1260.2000000	24.5006347	20.59405227
1260.3000000	24.50355079	20.5972253
1260.4000000	24.50731084	20.60180643
1260.5000000	24.51121468	20.60663012
1260.6000000	24.51528619	20.61173587
1260.7000000	24.51894797	20.61616114
1260.8000000	24.52231169	20.62009053
1260.9000000	24.52532588	20.62343655
1261.0000000	24.52799848	20.62621068
1261.1000000	24.53067412	20.62898492
1261.2000000	24.53337221	20.6317896
1261.3000000	24.53611943	20.63466812
1261.4000000	24.53875605	20.63735551
1261.5000000	24.54112811	20.63959882
1261.6000000	24.54289529	20.64083572
1261.7000000	24.54434528	20.64154787
1261.8000000	24.54546935	20.64172095
1261.9000000	24.54661686	20.64193533
1262.0000000	24.54784924	20.64229249
1262.1000000	24.54925832	20.64294569
1262.2000000	24.55068299	20.6436277
1262.3000000	24.552029	20.64418153
1262.4000000	24.55303649	20.64417318
1262.5000000	24.55347328	20.64321369
1262.6000000	24.553562	20.64167156
1262.7000000	24.55305695	20.63913625
1262.8000000	24.55268078	20.63681117
1262.9000000	24.55246761	20.63475484
1263.0000000	24.55330185	20.63444238
1263.1000000	24.55508533	20.63571201
1263.2000000	24.55764462	20.63827538
1263.3000000	24.56146916	20.64294684
1263.4000000	24.56548339	20.64793429
1263.5000000	24.56964578	20.65316763
1263.6000000	24.5730557	20.65714681
1263.7000000	24.57584576	20.66009318
1263.8000000	24.57795358	20.6619047
1263.9000000	24.57899283	20.66194011
1264.0000000	24.57978952	20.66157643
1264.1000000	24.58038812	20.6608875
1264.2000000	24.5816128	20.66124386
1264.3000000	24.58359572	20.66286361
1264.4000000	24.5866084	20.66619747
1264.5000000	24.59159869	20.67282362
1264.6000000	24.59754439	20.68104029
1264.7000000	24.60474456	20.69134614
1264.8000000	24.61242589	20.7024535
1264.9000000	24.61975777	20.71297908
1265.0000000	24.6260509	20.72177487
1265.1000000	24.62983476	20.72639106
1265.2000000	24.63200404	20.72831573
1265.3000000	24.63147394	20.72573991
1265.4000000	24.62916817	20.72019942
1265.5000000	24.62611657	20.71340886
1265.6000000	24.62274004	20.70607087
1265.7000000	24.6203694	20.70040541
1265.8000000	24.6188323	20.69612849
1265.9000000	24.61940566	20.69536772
1266.0000000	24.62130027	20.69680815
1266.1000000	24.62405833	20.69968624
1266.2000000	24.62738199	20.70350593
1266.3000000	24.63021191	20.70650472
1266.4000000	24.63255959	20.70870398
1266.5000000	24.63339849	20.70839586
1266.6000000	24.63333386	20.70658878
1266.7000000	24.63251269	20.70352652
1266.8000000	24.6306447	20.69872337
1266.9000000	24.62874331	20.69386391
1267.0000000	24.62681779	20.68896019
1267.1000000	24.62561391	20.68525312
1267.2000000	24.62500637	20.68253557
1267.3000000	24.62504238	20.68089039
1267.4000000	24.6262074	20.68113003
1267.5000000	24.6275733	20.68171046
1267.6000000	24.62921803	20.68275956
1267.7000000	24.62976247	20.68197663
1267.8000000	24.62913696	20.67924236
1267.9000000	24.62648898	20.67313536
1268.0000000	24.62040208	20.66129697
1268.1000000	24.61229937	20.64609795
1268.2000000	24.60122726	20.62595142
1268.3000000	24.5877117	20.60173467
1268.4000000	24.57308349	20.57566506
1268.5000000	24.55749115	20.54799018
1268.6000000	24.54268334	20.52161968
1268.7000000	24.52891269	20.49697048
1268.8000000	24.51779131	20.47672383
1268.9000000	24.50996524	20.46195443
1269.0000000	24.5044454	20.45101716
1269.1000000	24.50364185	20.44792853
1269.2000000	24.50650293	20.45093965
1269.3000000	24.51216245	20.45860907
1269.4000000	24.52294158	20.47480313
1269.5000000	24.53665261	20.49588087
1269.6000000	24.55263529	20.52074582
1269.7000000	24.57287797	20.5527113
1269.8000000	24.59493289	20.5877023
1269.9000000	24.61858772	20.62536534
1270.0000000	24.64398617	20.66593907
1270.1000000	24.66893971	20.70577755
1270.2000000	24.69344095	20.74486645
1270.3000000	24.71443965	20.77812523
1270.4000000	24.7326681	20.80677338
1270.5000000	24.7475584	20.82986666
1270.6000000	24.75619774	20.84255564
1270.7000000	24.76174298	20.85009781
1270.8000000	24.76338763	20.85114968
1270.9000000	24.76073159	20.84504428
1271.0000000	24.75633483	20.83604375
1271.1000000	24.74986942	20.82360086
1271.2000000	24.74232472	20.80936164
1271.3000000	24.7346068	20.79483309
1271.4000000	24.72705295	20.78057477
1271.5000000	24.72063402	20.76820132
1271.6000000	24.71510943	20.75731153
1271.7000000	24.71126616	20.74921674
1271.8000000	24.70913204	20.7439656
1271.9000000	24.70800657	20.74039384
1272.0000000	24.70844456	20.73942709
